Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases,concept:name,time:timestamp,@@index,@@case_index,case:concept:name,case:label
Bearing,missing,163,Case240,deviant,Turning & Milling - Machine 6,ID4429,D,Machine 6 - Turning & Milling,16,0,215.0,2012-02-02 19:45:00+00:00,1185,2,3,19,239.0,2205.0,6,34,Turning & Milling - Machine 6,2012-02-02 19:45:00+00:00,1203,109,Case240,true
Bearing,missing,163,Case240,deviant,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75.0,2012-02-06 01:15:00+00:00,75,2,0,1,4650.0,6855.0,7,32,Flat Grinding - Machine 11,2012-02-06 01:15:00+00:00,1204,109,Case240,true
Bearing,missing,163,Case240,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,50,0,1.0,2012-02-06 15:22:00+00:00,922,2,0,15,847.0,7702.0,8,32,Turning & Milling Q.C.,2012-02-06 15:22:00+00:00,1205,109,Case240,true
Bearing,missing,163,Case240,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,50,0,40.0,2012-02-06 16:03:00+00:00,963,2,0,16,41.0,7743.0,9,32,Laser Marking - Machine 7,2012-02-06 16:03:00+00:00,1206,109,Case240,true
Bearing,missing,163,Case240,deviant,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,50,0,42.0,2012-02-06 17:06:00+00:00,1026,2,0,17,63.0,7806.0,10,32,Flat Grinding - Machine 11,2012-02-06 17:06:00+00:00,1207,109,Case240,true
Bearing,missing,163,Case240,deviant,Packing,ID4491,D,Packing,50,0,60.0,2012-02-07 01:00:00+00:00,60,2,1,1,474.0,8280.0,11,34,Packing,2012-02-07 01:00:00+00:00,1208,109,Case240,true
Bearing,missing,163,Case240,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,122.0,2012-02-07 09:17:00+00:00,557,2,1,9,497.0,8777.0,12,34,Turning & Milling - Machine 6,2012-02-07 09:17:00+00:00,1209,109,Case240,true
Bearing,missing,163,Case240,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,50,0,53.0,2012-02-07 09:59:00+00:00,599,2,1,9,42.0,8819.0,13,34,Lapping - Machine 1,2012-02-07 09:59:00+00:00,1210,109,Case240,true
Bearing,missing,163,Case240,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,195.0,2012-02-07 13:40:00+00:00,820,2,1,13,221.0,9040.0,14,34,Final Inspection Q.C.,2012-02-07 13:40:00+00:00,1211,109,Case240,true
Ballnut,missing,30,Case33,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,288.0,2012-02-22 12:11:00+00:00,731,2,2,12,0.0,0.0,1,28,Turning & Milling - Machine 6,2012-02-22 12:11:00+00:00,1762,152,Case33,true
Ballnut,missing,30,Case33,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,29.0,2012-02-22 12:41:00+00:00,761,2,2,12,30.0,30.0,2,28,Turning & Milling Q.C.,2012-02-22 12:41:00+00:00,1763,152,Case33,true
Ballnut,missing,30,Case33,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,115.0,2012-02-22 14:07:00+00:00,847,2,2,14,86.0,116.0,3,28,Turning & Milling - Machine 6,2012-02-22 14:07:00+00:00,1764,152,Case33,true
Ballnut,missing,30,Case33,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,2,0,111.0,2012-02-22 15:58:00+00:00,958,2,2,15,111.0,227.0,4,28,Turning & Milling - Machine 6,2012-02-22 15:58:00+00:00,1765,152,Case33,true
Ballnut,missing,30,Case33,deviant,Turning & Milling - Machine 6,ID4167,D,Machine 6 - Turning & Milling,20,0,331.0,2012-02-22 23:44:00+00:00,1424,2,2,23,466.0,693.0,5,28,Turning & Milling - Machine 6,2012-02-22 23:44:00+00:00,1766,152,Case33,true
Ballnut,missing,30,Case33,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,6,0,92.0,2012-02-23 01:21:00+00:00,81,2,3,1,97.0,790.0,6,25,Turning & Milling - Machine 6,2012-02-23 01:21:00+00:00,1767,152,Case33,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,1,0,510.0,2012-03-22 06:30:00+00:00,390,3,3,6,0.0,0.0,1,18,Turning & Milling - Machine 5,2012-03-22 06:30:00+00:00,375,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4718,S,Machine 5 - Turning & Milling,0,0,178.0,2012-03-22 09:59:00+00:00,599,3,3,9,209.0,209.0,2,17,Turning & Milling - Machine 5,2012-03-22 09:59:00+00:00,376,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,0,0,172.0,2012-03-22 12:17:00+00:00,737,3,3,12,138.0,347.0,3,16,Turning & Milling - Machine 5,2012-03-22 12:17:00+00:00,377,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,0,0,310.0,2012-03-23 01:23:00+00:00,83,3,4,1,786.0,1133.0,4,16,Turning & Milling - Machine 5,2012-03-23 01:23:00+00:00,378,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,0,0,1.0,2012-03-23 02:57:00+00:00,177,3,4,2,94.0,1227.0,5,16,Turning & Milling - Machine 5,2012-03-23 02:57:00+00:00,379,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,14,0,214.0,2012-03-23 06:31:00+00:00,391,3,4,6,214.0,1441.0,6,16,Turning & Milling - Machine 5,2012-03-23 06:31:00+00:00,380,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,14,0,329.0,2012-03-23 12:29:00+00:00,749,3,4,12,358.0,1799.0,7,16,Turning & Milling - Machine 5,2012-03-23 12:29:00+00:00,381,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,47,0,137.0,2012-03-24 15:49:00+00:00,949,3,5,15,1640.0,3439.0,8,17,Turning & Milling - Machine 5,2012-03-24 15:49:00+00:00,382,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,21,0,409.0,2012-03-24 22:49:00+00:00,1369,3,5,22,420.0,3859.0,9,17,Turning & Milling - Machine 5,2012-03-24 22:49:00+00:00,383,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,20,0,475.0,2012-03-25 06:45:00+00:00,405,3,6,6,476.0,4335.0,10,19,Turning & Milling - Machine 5,2012-03-25 06:45:00+00:00,384,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,13,0,211.0,2012-03-25 10:39:00+00:00,639,3,6,10,234.0,4569.0,11,19,Turning & Milling - Machine 5,2012-03-25 10:39:00+00:00,385,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,0,0,18.0,2012-03-25 12:27:00+00:00,747,3,6,12,108.0,4677.0,12,19,Turning & Milling - Machine 5,2012-03-25 12:27:00+00:00,386,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,15,0,237.0,2012-03-25 23:36:00+00:00,1416,3,6,23,669.0,5346.0,13,18,Turning & Milling - Machine 5,2012-03-25 23:36:00+00:00,387,37,Case135,true
Housing,missing,500,Case135,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,25,0,416.0,2012-03-26 06:38:00+00:00,398,3,0,6,422.0,5768.0,14,15,Turning & Milling - Machine 5,2012-03-26 06:38:00+00:00,388,37,Case135,true
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID0997,D,Machine 15 - Turning,20,0,90.0,2012-01-16 17:51:00+00:00,1071,1,0,17,0.0,0.0,1,31,Turning - Machine 8,2012-01-16 17:51:00+00:00,1359,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID4932,D,Machine 15 - Turning,45,0,353.0,2012-01-17 02:04:00+00:00,124,1,1,2,493.0,493.0,2,32,Turning - Machine 8,2012-01-17 02:04:00+00:00,1360,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID4794,D,Machine 15 - Turning,35,0,257.0,2012-01-17 06:21:00+00:00,381,1,1,6,257.0,750.0,3,32,Turning - Machine 8,2012-01-17 06:21:00+00:00,1361,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning Q.C.,ID4287,D,Quality Check 1,100,0,140.0,2012-01-17 12:50:00+00:00,770,1,1,12,389.0,1139.0,4,31,Turning Q.C.,2012-01-17 12:50:00+00:00,1362,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,120.0,2012-01-17 15:00:00+00:00,900,1,1,15,130.0,1269.0,5,32,Turning - Machine 8,2012-01-17 15:00:00+00:00,1363,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1,0,80.0,2012-01-17 18:08:00+00:00,1088,1,1,18,188.0,1457.0,6,35,Turning - Machine 8,2012-01-17 18:08:00+00:00,1364,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID4219,D,Machine 8 - Turning & Milling,0,0,31.0,2012-01-17 18:40:00+00:00,1120,1,1,18,32.0,1489.0,7,35,Turning - Machine 8,2012-01-17 18:40:00+00:00,1365,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID4219,D,Machine 8 - Turning & Milling,8,0,4.0,2012-01-17 18:45:00+00:00,1125,1,1,18,5.0,1494.0,8,35,Turning - Machine 8,2012-01-17 18:45:00+00:00,1366,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID4794,D,Machine 8 - Turning & Milling,26,0,621.0,2012-01-18 06:31:00+00:00,391,1,2,6,706.0,2200.0,9,36,Turning - Machine 8,2012-01-18 06:31:00+00:00,1367,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning - Machine 8,ID0997,D,Machine 8 - Turning & Milling,65,0,469.0,2012-01-18 14:59:00+00:00,899,1,2,14,508.0,2708.0,10,36,Turning - Machine 8,2012-01-18 14:59:00+00:00,1368,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning Q.C.,ID4287,D,Quality Check 1,100,0,110.0,2012-01-18 15:50:00+00:00,950,1,2,15,51.0,2759.0,11,36,Turning Q.C.,2012-01-18 15:50:00+00:00,1369,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1,0,435.0,2012-01-30 15:21:00+00:00,921,1,0,15,17251.0,20010.0,12,29,Turning & Milling - Machine 10,2012-01-30 15:21:00+00:00,1370,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,144.0,2012-01-30 17:54:00+00:00,1074,1,0,17,153.0,20163.0,13,31,Turning & Milling Q.C.,2012-01-30 17:54:00+00:00,1371,125,Case256,false
Spinner,missing,100,Case256,deviant,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1,0,232.0,2012-01-31 11:39:00+00:00,699,1,1,11,1065.0,21228.0,14,30,Turning & Milling - Machine 10,2012-01-31 11:39:00+00:00,1372,125,Case256,false
Housing,missing,46,Case153,regular,Round Grinding - Manual,ID4528,S,Machine 27 - Grinding,0,0,50.0,2012-01-02 19:50:00+00:00,1190,1,0,19,0.0,0.0,1,11,Round Grinding - Manual,2012-01-02 19:50:00+00:00,442,50,Case153,true
Housing,missing,46,Case153,regular,Round Grinding - Manual,ID4528,D,Machine 27 - Grinding,4,0,55.0,2012-01-02 20:45:00+00:00,1245,1,0,20,55.0,55.0,2,11,Round Grinding - Manual,2012-01-02 20:45:00+00:00,443,50,Case153,true
Housing,missing,46,Case153,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,37.0,2012-01-04 17:47:00+00:00,1067,1,2,17,2702.0,2757.0,3,21,Final Inspection Q.C.,2012-01-04 17:47:00+00:00,444,50,Case153,true
Housing,missing,46,Case153,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,4,0,35.0,2012-01-05 08:40:00+00:00,520,1,3,8,893.0,3650.0,4,20,Final Inspection Q.C.,2012-01-05 08:40:00+00:00,445,50,Case153,true
Housing,missing,46,Case153,regular,Packing,ID4820,D,Packing,4,0,60.0,2012-01-06 01:00:00+00:00,60,1,4,1,980.0,4630.0,5,20,Packing,2012-01-06 01:00:00+00:00,446,50,Case153,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,1,0,90.0,2012-02-06 06:30:00+00:00,390,2,0,6,0.0,0.0,1,33,Turning & Milling - Machine 8,2012-02-06 06:30:00+00:00,2062,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,24.0,2012-02-06 06:36:00+00:00,396,2,0,6,6.0,6.0,2,33,Turning & Milling - Machine 8,2012-02-06 06:36:00+00:00,2063,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,0,0,183.0,2012-02-07 15:43:00+00:00,943,2,1,15,1987.0,1993.0,3,34,Turning & Milling - Machine 8,2012-02-07 15:43:00+00:00,2064,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID4219,S,Machine 8 - Turning & Milling,1,0,172.0,2012-02-07 18:52:00+00:00,1132,2,1,18,189.0,2182.0,4,34,Turning & Milling - Machine 8,2012-02-07 18:52:00+00:00,2065,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,431.0,2012-02-08 03:38:00+00:00,218,2,2,3,526.0,2708.0,5,33,Turning & Milling - Machine 8,2012-02-08 03:38:00+00:00,2066,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,27,0,185.0,2012-02-08 06:44:00+00:00,404,2,2,6,186.0,2894.0,6,33,Turning & Milling - Machine 8,2012-02-08 06:44:00+00:00,2067,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,16.0,2012-02-08 07:06:00+00:00,426,2,2,7,22.0,2916.0,7,34,Turning & Milling Q.C.,2012-02-08 07:06:00+00:00,2068,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,474.0,2012-02-08 14:44:00+00:00,884,2,2,14,458.0,3374.0,8,35,Turning & Milling Q.C.,2012-02-08 14:44:00+00:00,2069,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID4219,D,Machine 8 - Turning & Milling,33,0,663.0,2012-02-08 18:03:00+00:00,1083,2,2,18,199.0,3573.0,9,35,Turning & Milling - Machine 8,2012-02-08 18:03:00+00:00,2070,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,11,0,238.0,2012-02-09 00:37:00+00:00,37,2,3,0,394.0,3967.0,10,35,Turning & Milling - Machine 8,2012-02-09 00:37:00+00:00,2071,179,Case6,true
Bearing,missing,73,Case6,deviant,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,0,0,75.0,2012-02-09 01:15:00+00:00,75,2,3,1,38.0,4005.0,11,35,Flat Grinding - Machine 11,2012-02-09 01:15:00+00:00,2072,179,Case6,true
Bearing,missing,73,Case6,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,73,0,9.0,2012-02-09 07:23:00+00:00,443,2,3,7,368.0,4373.0,12,36,Turning & Milling Q.C.,2012-02-09 07:23:00+00:00,2073,179,Case6,true
Bearing,missing,73,Case6,deviant,Flat Grinding - Machine 11,ID4882,D,Machine 11 - Grinding,73,0,45.0,2012-02-10 09:16:00+00:00,556,2,4,9,1553.0,5926.0,13,35,Flat Grinding - Machine 11,2012-02-10 09:16:00+00:00,2074,179,Case6,true
Bearing,missing,73,Case6,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,72,0,47.0,2012-02-12 10:26:00+00:00,626,2,6,10,2950.0,8876.0,14,35,Laser Marking - Machine 7,2012-02-12 10:26:00+00:00,2075,179,Case6,true
Bearing,missing,73,Case6,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,72,0,1.0,2012-02-13 16:41:00+00:00,1001,2,0,16,1815.0,10691.0,15,34,Final Inspection Q.C.,2012-02-13 16:41:00+00:00,2076,179,Case6,true
Bearing,missing,73,Case6,deviant,Packing,ID4820,D,Packing,55,0,60.0,2012-02-14 01:00:00+00:00,60,2,1,1,0.0,11190.0,16,32,Packing,2012-02-14 01:00:00+00:00,2077,179,Case6,true
Bearing,missing,73,Case6,deviant,Packing,ID4820,D,Packing,17,0,60.0,2012-02-14 01:00:00+00:00,60,2,1,1,499.0,11190.0,17,32,Packing,2012-02-14 01:00:00+00:00,2078,179,Case6,true
O-Ring,missing,9,Case265,regular,Turning - Machine 8,ID0997,S,Machine 15 - Turning,0,0,307.0,2012-01-04 15:59:00+00:00,959,1,2,15,0.0,0.0,1,21,Turning - Machine 8,2012-01-04 15:59:00+00:00,1499,135,Case265,false
O-Ring,missing,9,Case265,regular,Turning - Machine 8,ID0997,D,Machine 15 - Turning,9,0,52.0,2012-01-05 08:26:00+00:00,506,1,3,8,987.0,987.0,2,20,Turning - Machine 8,2012-01-05 08:26:00+00:00,1500,135,Case265,false
O-Ring,missing,9,Case265,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,205.0,2012-01-09 10:29:00+00:00,629,1,0,10,5883.0,6870.0,3,29,Turning & Milling - Machine 8,2012-01-09 10:29:00+00:00,1501,135,Case265,false
O-Ring,missing,9,Case265,regular,Turning & Milling - Machine 8,ID0997,S,Machine 8 - Turning & Milling,0,0,60.0,2012-01-09 10:49:00+00:00,649,1,0,10,20.0,6890.0,4,29,Turning & Milling - Machine 8,2012-01-09 10:49:00+00:00,1502,135,Case265,false
O-Ring,missing,9,Case265,regular,Turning & Milling - Machine 8,ID0997,D,Machine 8 - Turning & Milling,9,0,54.0,2012-01-09 11:21:00+00:00,681,1,0,11,32.0,6922.0,5,30,Turning & Milling - Machine 8,2012-01-09 11:21:00+00:00,1503,135,Case265,false
O-Ring,missing,9,Case265,regular,Turning & Milling Q.C.,ID4618,D,Quality Check 1,9,0,75.0,2012-01-09 12:50:00+00:00,770,1,0,12,89.0,7011.0,6,28,Turning & Milling Q.C.,2012-01-09 12:50:00+00:00,1504,135,Case265,false
O-Ring,missing,9,Case265,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,9,0,16.0,2012-01-16 08:28:00+00:00,508,1,0,8,9818.0,16829.0,7,29,Laser Marking - Machine 7,2012-01-16 08:28:00+00:00,1505,135,Case265,false
O-Ring,missing,9,Case265,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,9,0,69.0,2012-01-16 09:37:00+00:00,577,1,0,9,69.0,16898.0,8,30,Lapping - Machine 1,2012-01-16 09:37:00+00:00,1506,135,Case265,false
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,S,Machine 27 - Grinding,0,0,77.0,2012-01-16 14:54:00+00:00,894,1,0,14,317.0,17215.0,9,31,Round Grinding - Manual,2012-01-16 14:54:00+00:00,1507,135,Case265,false
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,1,0,59.0,2012-01-16 15:53:00+00:00,953,1,0,15,59.0,17274.0,10,31,Round Grinding - Manual,2012-01-16 15:53:00+00:00,1508,135,Case265,false
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,0,0,28.0,2012-01-17 07:18:00+00:00,438,1,1,7,925.0,18199.0,11,32,Round Grinding - Manual,2012-01-17 07:18:00+00:00,1509,135,Case265,false
O-Ring,missing,9,Case265,regular,Round Grinding - Manual,ID4872,D,Machine 27 - Grinding,8,0,228.0,2012-01-17 11:10:00+00:00,670,1,1,11,232.0,18431.0,12,32,Round Grinding - Manual,2012-01-17 11:10:00+00:00,1510,135,Case265,false
O-Ring,missing,9,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,303.0,2012-01-17 18:03:00+00:00,1083,1,1,18,413.0,18844.0,13,35,Final Inspection Q.C.,2012-01-17 18:03:00+00:00,1511,135,Case265,false
O-Ring,missing,9,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,347.0,2012-01-18 16:07:00+00:00,967,1,2,16,1324.0,20168.0,14,36,Final Inspection Q.C.,2012-01-18 16:07:00+00:00,1512,135,Case265,false
O-Ring,missing,9,Case265,regular,Packing,other,D,Packing,8,0,60.0,2012-01-19 01:00:00+00:00,60,1,3,1,533.0,20701.0,15,37,Packing,2012-01-19 01:00:00+00:00,1513,135,Case265,false
O-Ring,missing,9,Case265,regular,Final Inspection Q.C.,ID4618,D,Quality Check 1,8,0,75.0,2012-01-19 12:01:00+00:00,721,1,3,12,661.0,21362.0,16,34,Final Inspection Q.C.,2012-01-19 12:01:00+00:00,1514,135,Case265,false
Fastener,missing,313,Case237,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,179,0,75.0,2012-01-03 01:15:00+00:00,75,1,1,1,0.0,0.0,1,16,Turning & Milling Q.C.,2012-01-03 01:15:00+00:00,1166,105,Case237,true
Fastener,missing,313,Case237,deviant,Turning & Milling - Machine 4,ID4167,D,Machine 4 - Turning & Milling,31,0,360.0,2012-01-03 13:00:00+00:00,780,1,1,13,705.0,705.0,2,16,Turning & Milling - Machine 4,2012-01-03 13:00:00+00:00,1167,105,Case237,true
Fastener,missing,313,Case237,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,131,0,75.0,2012-01-04 01:15:00+00:00,75,1,2,1,735.0,1440.0,3,17,Turning & Milling Q.C.,2012-01-04 01:15:00+00:00,1168,105,Case237,true
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1,0,521.0,2012-01-29 17:43:00+00:00,1063,1,6,17,0.0,0.0,1,31,Turning & Milling - Machine 10,2012-01-29 17:43:00+00:00,1768,153,Case34,false
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID3846,S,Machine 10 - Grinding,1,0,115.0,2012-01-29 19:54:00+00:00,1194,1,6,19,131.0,131.0,2,32,Turning & Milling - Machine 10,2012-01-29 19:54:00+00:00,1769,153,Case34,false
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID3846,D,Machine 10 - Grinding,6,0,231.0,2012-01-29 23:45:00+00:00,1425,1,6,23,231.0,362.0,3,32,Turning & Milling - Machine 10,2012-01-29 23:45:00+00:00,1770,153,Case34,false
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID4932,D,Machine 10 - Grinding,10,0,418.0,2012-01-30 06:44:00+00:00,404,1,0,6,419.0,781.0,4,30,Turning & Milling - Machine 10,2012-01-30 06:44:00+00:00,1771,153,Case34,false
Housing,missing,20,Case34,regular,Turning & Milling - Machine 10,ID4132,D,Machine 10 - Grinding,2,0,64.0,2012-01-30 08:06:00+00:00,486,1,0,8,82.0,863.0,5,30,Turning & Milling - Machine 10,2012-01-30 08:06:00+00:00,1772,153,Case34,false
Housing,missing,20,Case34,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,20,0,176.0,2012-01-30 10:00:00+00:00,600,1,0,10,114.0,977.0,6,30,Turning & Milling Q.C.,2012-01-30 10:00:00+00:00,1773,153,Case34,false
Housing,missing,20,Case34,regular,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,20,0,34.0,2012-02-01 09:54:00+00:00,594,2,2,9,2874.0,3851.0,7,33,Laser Marking - Machine 7,2012-02-01 09:54:00+00:00,1774,153,Case34,false
Housing,missing,20,Case34,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,1,0,2.0,2012-02-01 11:20:00+00:00,680,2,2,11,86.0,3937.0,8,33,Lapping - Machine 1,2012-02-01 11:20:00+00:00,1775,153,Case34,false
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4872,S,Machine 12 - Grinding,0,0,11.0,2012-02-01 11:41:00+00:00,701,2,2,11,21.0,3958.0,9,32,Round Grinding - Machine 12,2012-02-01 11:41:00+00:00,1776,153,Case34,false
Housing,missing,20,Case34,regular,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,19,0,151.0,2012-02-01 13:52:00+00:00,832,2,2,13,131.0,4089.0,10,32,Lapping - Machine 1,2012-02-01 13:52:00+00:00,1777,153,Case34,false
Housing,missing,20,Case34,regular,Round Grinding - Machine 12,ID4872,S,Machine 12 - Grinding,0,0,34.0,2012-02-01 14:46:00+00:00,886,2,2,14,54.0,4143.0,11,32,Round Grinding - Machine 12,2012-02-01 14:46:00+00:00,1778,153,Case34,false
